LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2M_MAX,T2M_MIN,WS50M_RANGE,WS50M_MIN,WS50M_MAX,WS50M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,KT,PRECTOT,QV2M,PS,T2M
11.88101,79.75921,2018,9,11,8.04,30.6,33.85,25.81,3.42,2.82,6.24,4.58,6.88,6.79,0.66,0.58,17.48,100.56,29.45
11.88101,79.75921,2018,9,12,8.43,31.22,34.86,26.43,4.89,1.66,6.55,4.47,6.85,6.67,0.65,1.37,17.56,100.41,30.07
11.88101,79.75921,2018,9,13,7.51,31.08,34.36,26.85,5.14,1.66,6.8,4.93,-999,6.48,0.63,1.79,17.89,100.34,30.02
11.88101,79.75921,2018,9,14,7.45,30.45,33.61,26.16,5.2,1.86,7.07,5.21,6.75,6.61,0.64,5.53,18.5,100.37,29.56
11.88101,79.75921,2018,9,15,6.36,29.7,32.96,26.6,5.64,1.88,7.52,5.1,-999,6.3,0.61,4.79,18.48,100.41,29.26
11.88101,79.75921,2018,9,16,5.62,28.07,30.7,25.08,5.91,1.02,6.93,4.51,-999,6.27,0.61,18.47,18.24,100.34,27.73
11.88101,79.75921,2018,9,17,4.79,28,30.24,25.45,4.99,2.11,7.1,5.28,-999,3.9,0.38,6.53,17.67,100.25,27.72
11.88101,79.75921,2018,9,18,5.83,28.87,31.65,25.82,4.44,0.86,5.3,3.24,-999,4.76,0.47,13.01,17.83,100.23,28.31
11.88101,79.75921,2018,9,19,6.56,28.83,32.36,25.8,4.75,1.52,6.27,4.05,-999,3.36,0.33,7.26,17.74,100.2,28.4
11.88101,79.75921,2018,9,20,6.96,29.26,32.78,25.82,6.13,0.67,6.81,4.87,-999,-999,-999,1.26,17.62,99.97,28.81
11.88101,79.75921,2018,9,21,8.2,29.42,33.27,25.07,4.64,2.96,7.59,5.32,-999,5.08,0.5,0.98,17.95,100.07,28.95
11.88101,79.75921,2018,9,22,8.78,29.86,33.82,25.04,6.33,1.07,7.4,4.56,-999,6.4,0.63,0.44,17.22,100.4,29.09
11.88101,79.75921,2018,9,23,4.31,28.69,30.67,26.36,3.57,1.86,5.42,3.61,-999,6.33,0.62,1.19,18.85,100.64,28.14
11.88101,79.75921,2018,9,24,5.83,29.38,31.91,26.09,4.84,0.85,5.69,3.28,-999,6.08,0.6,0.7,18.44,100.61,28.48
11.88101,79.75921,2018,9,25,4.74,29.15,30.85,26.11,4.21,0.94,5.15,3.1,-999,5.99,0.59,0.31,18.74,100.5,28.24
11.88101,79.75921,2018,9,26,4.33,28.82,30.63,26.29,4.4,0.44,4.84,3.22,-999,6.07,0.6,0.44,18.39,100.38,28.05
11.88101,79.75921,2018,9,27,6.02,29.64,32.14,26.12,4.67,1.25,5.92,3.63,-999,5.45,0.54,6.54,18.43,100.39,28.46
11.88101,79.75921,2018,9,28,5.27,29.64,31.58,26.31,4.32,0.71,5.04,3.12,-999,4.72,0.47,0.81,17.88,100.41,28.44
11.88101,79.75921,2018,9,29,5.88,29.98,31.96,26.08,3.25,1.94,5.19,3.57,-999,6.02,0.6,0.7,18.33,100.4,28.68
11.88101,79.75921,2018,9,30,5.44,29.63,31.9,26.46,2.9,2.25,5.15,3.74,-999,6.02,0.6,1.57,18.66,100.39,28.8
11.88101,79.75921,2018,10,1,4.54,29.6,31.28,26.74,2.34,2.84,5.19,4.1,-999,5.41,0.54,1.38,19.08,100.43,28.63
11.88101,79.75921,2018,10,2,3.44,29.1,30.24,26.8,2.46,2.72,5.18,3.84,-999,4.82,0.48,1.17,19.13,100.49,28.21
11.88101,79.75921,2018,10,3,3.11,28.45,29.58,26.47,3.32,1.71,5.04,3.82,-999,2.98,0.3,19.32,19.55,100.49,27.72
11.88101,79.75921,2018,10,4,2.81,27.88,28.92,26.11,2.31,3.68,5.99,5.05,-999,0.81,0.08,28.27,18.89,100.49,27.17
11.88101,79.75921,2018,10,5,2.91,27.83,28.82,25.91,1.57,3.96,5.53,4.89,-999,0.47,0.05,24.48,19.56,100.51,27.13
11.88101,79.75921,2018,10,6,2.98,27.82,29.05,26.07,2.43,2.52,4.95,4.01,-999,4.42,0.45,13.05,19.31,100.49,27.25
11.88101,79.75921,2018,10,7,3.46,28.06,29.09,25.63,2.5,2.12,4.62,3.11,6.41,5.52,0.56,3.2,19,100.46,27.2
11.88101,79.75921,2018,10,8,2.79,27.58,28.54,25.74,2.49,1.26,3.75,2.71,-999,3,0.3,13.72,19.35,100.4,27.03
11.88101,79.75921,2018,10,9,4.25,27.7,29.64,25.39,2.11,2.39,4.5,3.51,-999,4.8,0.49,4.44,18.28,100.33,27.39
11.88101,79.75921,2018,10,10,7.31,28.49,32.37,25.07,5.05,1.29,6.34,4.67,-999,5.58,0.57,0.16,17.5,100.23,28.5
11.88101,79.75921,2018,10,11,9.63,28.45,33.4,23.77,7.17,1.05,8.22,4.86,-999,5.77,0.59,0.12,16.67,100.24,28.41
11.88101,79.75921,2018,10,12,6.96,28.92,32.53,25.57,4.44,4.13,8.57,6.7,6.48,6.12,0.63,0.35,19.03,100.39,28.56
11.88101,79.75921,2018,10,13,5.05,28.48,30.92,25.88,1.99,5.35,7.34,6.35,-999,5.25,0.54,1.36,19.37,100.61,28.05
11.88101,79.75921,2018,10,14,5.93,28.95,31.5,25.56,4.67,2.26,6.93,5.13,-999,5.38,0.56,3.46,19.22,100.66,28.32
11.88101,79.75921,2018,10,15,4.93,28.66,30.9,25.97,5.37,1.14,6.51,4.16,-999,4.28,0.44,2.71,18.91,100.72,27.99
11.88101,79.75921,2018,10,16,3.11,28.42,29.46,26.35,3.65,1.4,5.05,2.8,-999,3.75,0.39,2.51,18.84,100.78,27.66
11.88101,79.75921,2018,10,17,4.11,27.94,29.68,25.56,3.3,1.85,5.15,3.68,-999,3.96,0.41,8.46,17.65,100.77,27.48
11.88101,79.75921,2018,10,18,4.39,27.98,29.7,25.31,4.59,0.17,4.76,2.48,-999,2.89,0.3,3.69,17.48,100.72,27.21
11.88101,79.75921,2018,10,19,4.2,27.99,29.24,25.04,4.04,1.21,5.26,3.22,-999,4.35,0.45,1.9,17.63,100.71,27.04
11.88101,79.75921,2018,10,20,5.45,28.3,30.37,24.91,4.2,2.09,6.29,4.25,-999,4.85,0.51,1.77,17.66,100.75,27.41
11.88101,79.75921,2018,10,21,3.38,27.31,28.9,25.52,1.78,4.71,6.49,6.07,-999,1.54,0.16,10.66,18.92,100.76,27.01
11.88101,79.75921,2018,10,22,5.16,27.73,30.36,25.2,1.27,4.96,6.24,5.69,-999,3.49,0.37,0.98,17.53,100.74,27.26
11.88101,79.75921,2018,10,23,6.8,27.37,30.43,23.63,1.71,3.55,5.26,4.7,-999,5.35,0.57,0,16.55,100.76,26.74
11.88101,79.75921,2018,10,24,6.78,27.55,30.57,23.79,2,3.63,5.63,4.45,-999,4.94,0.52,1.01,17.31,100.73,26.88
11.88101,79.75921,2018,10,25,5.87,27.7,30.51,24.64,3.23,4.45,7.68,6.37,-999,4.91,0.52,0.23,17.52,100.82,27.25
11.88101,79.75921,2018,10,26,4.98,28.17,30.86,25.88,1.15,7.04,8.19,7.73,-999,4.98,0.53,0.08,17.42,100.83,27.89
11.88101,79.75921,2018,10,27,5.47,27.97,30.86,25.4,1.43,7.11,8.54,7.75,-999,5,0.53,0.13,16.8,100.8,27.6
11.88101,79.75921,2018,10,28,7.3,27.78,31.39,24.09,3.03,5.8,8.82,7.68,-999,5.39,0.58,0.02,16.37,100.66,27.33
11.88101,79.75921,2018,10,29,8.72,28.22,32.15,23.43,3.87,5.44,9.31,7.46,-999,5.48,0.59,1.15,17.15,100.48,27.54
11.88101,79.75921,2018,10,30,6.47,28.46,31.46,24.99,2.87,5.34,8.21,6.57,-999,4.08,0.44,5.4,18.97,100.44,27.65
11.88101,79.75921,2018,10,31,3.72,27.73,29.32,25.6,2.47,4.57,7.04,5.9,-999,3.89,0.42,9.94,18.92,100.53,27.08
11.88101,79.75921,2018,11,1,3.49,27.53,28.83,25.34,2.23,4.35,6.59,5.63,-999,1.37,0.15,30.02,18.95,100.56,26.72
11.88101,79.75921,2018,11,2,2.94,27.12,28.25,25.32,0.92,4.64,5.56,5.1,-999,1.21,0.13,21.41,18.63,100.59,26.52
11.88101,79.75921,2018,11,3,2.58,27.01,28.05,25.47,1.14,4.51,5.65,5.1,-999,4.97,0.54,12.51,18.88,100.67,26.58
11.88101,79.75921,2018,11,4,4.69,27.65,30.05,25.36,2.19,4.45,6.64,5.61,-999,5.54,0.61,1.93,18.34,100.72,27.36
11.88101,79.75921,2018,11,5,4.41,27.58,29.95,25.54,1.49,4.37,5.86,5.32,-999,5.9,0.65,1.39,17.94,100.73,27.29
11.88101,79.75921,2018,11,6,4.97,27.58,30.21,25.24,1.53,4.98,6.5,5.73,-999,4.46,0.49,0.72,17.74,100.77,27.22
11.88101,79.75921,2018,11,7,4.4,26.88,28.98,24.58,0.87,5.63,6.49,5.87,-999,4.95,0.55,0.43,16.86,100.77,26.51
11.88101,79.75921,2018,11,8,4.99,27.04,29.27,24.28,1.02,5.27,6.29,5.9,-999,1.77,0.2,9.33,17.97,100.68,26.5
11.88101,79.75921,2018,11,9,5.06,27.31,29.83,24.77,1.64,5.13,6.77,5.97,-999,5.37,0.6,0.28,17.47,100.62,26.79
11.88101,79.75921,2018,11,10,5.73,27.16,29.97,24.24,2.06,4.65,6.71,5.64,-999,5.69,0.63,0.2,16.95,100.68,26.72
11.88101,79.75921,2018,11,11,6.26,26.97,29.84,23.59,3.48,4.73,8.2,5.53,-999,5.36,0.6,0.03,16.15,100.73,26.42
11.88101,79.75921,2018,11,12,7.14,26.58,30.28,23.14,1.24,4.57,5.81,5.18,-999,5.7,0.64,0.01,15.71,100.62,26.22
11.88101,79.75921,2018,11,13,8.96,26.43,30.86,21.9,2.91,3.42,6.32,4.51,-999,5.73,0.64,0.01,14.58,100.48,26.01
11.88101,79.75921,2018,11,14,8.68,26.61,30.68,21.99,3.21,3.27,6.48,4.87,-999,5.93,0.67,0.21,15.52,100.45,26.14
11.88101,79.75921,2018,11,15,6.37,26.81,29.72,23.35,4.99,6.21,11.2,8.86,-999,-999,-999,13.9,18.09,100.42,26.5
11.88101,79.75921,2018,11,16,2.86,26.92,28.6,25.74,8.86,2.56,11.42,7.27,-999,1.69,0.19,24.16,18.77,100.55,26.97
11.88101,79.75921,2018,11,17,4.44,27.58,29.6,25.17,3.23,1.44,4.67,2.75,-999,4.78,0.54,1.68,18.41,100.68,27.07
11.88101,79.75921,2018,11,18,3.89,27.33,29.25,25.36,2.83,2,4.83,3.51,-999,4.62,0.53,1.31,18.62,100.71,26.93
11.88101,79.75921,2018,11,19,4.17,27.28,29.34,25.17,4.14,3.01,7.15,5,-999,4.52,0.52,3.53,18.86,100.78,26.96
11.88101,79.75921,2018,11,20,1.96,26.49,27.29,25.33,1.87,6.78,8.65,7.75,-999,1.97,0.23,9.56,18.71,100.78,26.12
11.88101,79.75921,2018,11,21,1.72,26.12,26.79,25.07,5.23,7.11,12.35,9.1,-999,1.43,0.16,36.01,18.56,100.66,25.76
11.88101,79.75921,2018,11,22,1.95,26.1,26.9,24.95,5.44,7.15,12.6,8.83,-999,2.36,0.27,27.38,18.66,100.76,25.88
11.88101,79.75921,2018,11,23,3.46,26.86,28.81,25.35,2.61,4.55,7.16,5.81,-999,2.82,0.33,24.75,18.95,100.97,26.73
11.88101,79.75921,2018,11,24,4.04,26.57,28.62,24.58,2.19,4.63,6.82,6.15,-999,4.74,0.55,0.57,17.59,101.06,26.32
11.88101,79.75921,2018,11,25,4.7,25.99,28.25,23.54,2.73,4.11,6.84,5.54,-999,4.42,0.51,0.13,16.68,100.99,25.64
11.88101,79.75921,2018,11,26,5.07,25.28,27.93,22.87,1.84,5.26,7.1,6.27,5.81,5.32,0.62,0.01,15.04,100.87,24.96
11.88101,79.75921,2018,11,27,5.82,25.19,28.19,22.37,2.74,4.65,7.39,5.98,-999,5.3,0.62,0.07,14.5,100.92,25.02
11.88101,79.75921,2018,11,28,5.79,25.75,28.6,22.81,0.95,6.31,7.26,6.94,5.64,4.54,0.53,3.02,16.35,100.91,25.53
11.88101,79.75921,2018,11,29,3.6,25.93,28.02,24.42,2.63,5.92,8.55,7.21,-999,1.54,0.18,22.36,17.59,100.99,25.76
11.88101,79.75921,2018,11,30,4.29,25.99,28.31,24.01,1.42,5.67,7.08,6.63,-999,5.17,0.61,2,17.02,100.99,25.73
11.88101,79.75921,2018,12,1,5.23,25.46,27.83,22.6,2.34,4.86,7.2,6.07,5.56,5.42,0.64,0.15,15.72,100.85,25.02
11.88101,79.75921,2018,12,2,5.75,25.72,28.48,22.73,2.45,4.52,6.97,5.79,-999,5.12,0.6,0.21,15.94,100.69,25.44
11.88101,79.75921,2018,12,3,5.47,26.21,28.8,23.33,3.28,4.29,7.57,6.65,-999,3.83,0.45,7.26,17.72,100.71,25.89
11.88101,79.75921,2018,12,4,3.43,26.28,28.03,24.6,2.38,3.46,5.84,4.43,-999,3.52,0.42,16.12,18.41,100.77,25.98
11.88101,79.75921,2018,12,5,4.21,26.59,28.82,24.61,2.07,3.76,5.83,5.07,-999,3.01,0.36,4.12,18.48,100.72,26.37
11.88101,79.75921,2018,12,6,4.22,26.64,29.03,24.8,2.09,4.12,6.21,5.1,-999,4.95,0.59,1.01,17.55,100.65,26.59
11.88101,79.75921,2018,12,7,4.49,26.52,28.8,24.32,1.58,5.08,6.67,6.14,-999,4.9,0.58,2.59,17.64,100.7,26.36
11.88101,79.75921,2018,12,8,4.27,26.2,28.8,24.53,1.38,5.68,7.06,6.48,-999,4.56,0.54,0.32,17.18,100.79,26.14
11.88101,79.75921,2018,12,9,5.3,25.92,28.72,23.42,1.37,5.48,6.85,6.35,-999,4.8,0.57,0,16.86,100.78,25.69
11.88101,79.75921,2018,12,10,5.58,25.55,28.42,22.85,2.1,4.39,6.49,5.28,-999,4.37,0.52,0,16,100.77,25.25
11.88101,79.75921,2018,12,11,5.76,25.47,28.31,22.55,1.82,4.32,6.14,5.06,-999,5.23,0.62,0,16.16,100.77,25.1
11.88101,79.75921,2018,12,12,6.85,25.61,29.02,22.17,1.03,4.63,5.66,5.02,5.56,5.27,0.63,0.02,16.47,100.85,25.28
11.88101,79.75921,2018,12,13,6.47,25.73,29.06,22.59,2.19,4.47,6.66,5.37,-999,4.4,0.53,0.11,16.45,100.89,25.35
11.88101,79.75921,2018,12,14,5.77,26.03,28.77,23,2.75,6.26,9,7.85,-999,4.98,0.6,2.35,17.01,100.85,25.61
11.88101,79.75921,2018,12,15,4.94,25.92,28.26,23.32,4.37,8.44,12.82,10.53,-999,4.28,0.51,1.62,16.36,100.76,25.58
11.88101,79.75921,2018,12,16,4.54,24.81,26.37,21.83,3.06,9.1,12.16,10.21,-999,1.72,0.21,1.28,14.63,100.7,23.53
11.88101,79.75921,2018,12,17,8.64,25.5,29.44,20.8,7.77,1.61,9.38,5.43,-999,4.94,0.59,0,14.07,100.72,24.71
11.88101,79.75921,2018,12,18,6.17,25.52,28.33,22.16,5.38,1.89,7.27,4.26,-999,4.82,0.58,0.01,15.89,100.85,24.93
11.88101,79.75921,2018,12,19,5.48,24.97,27.44,21.95,2.68,5.33,8.02,6.35,5.47,5.23,0.63,0.01,14.92,100.93,24.25
11.88101,79.75921,2018,12,20,6.61,25.28,28.17,21.56,3.08,4.84,7.92,6.23,-999,5.19,0.62,0.06,15.77,100.91,24.67
11.88101,79.75921,2018,12,21,4.85,25.86,28.35,23.5,2.8,6.3,9.1,7.89,-999,3.68,0.44,3.83,17.04,100.8,25.5
11.88101,79.75921,2018,12,22,3.72,25.28,27.24,23.52,2.49,6.97,9.46,8.28,-999,1.77,0.21,16.25,17.88,100.76,25.11
11.88101,79.75921,2018,12,23,3.74,25.83,28,24.26,1.59,6.65,8.24,7.22,-999,2.34,0.28,6.54,17.74,100.87,25.63
11.88101,79.75921,2018,12,24,4.5,25.57,28.05,23.54,1.31,5.48,6.79,6.35,-999,4.09,0.49,0.21,16.72,100.88,25.39
11.88101,79.75921,2018,12,25,5.64,25.27,28.04,22.4,0.91,5.12,6.03,5.6,-999,4.95,0.59,0,15.9,100.9,24.84
11.88101,79.75921,2018,12,26,6.35,25.12,28.25,21.9,1.93,2.92,4.86,3.98,5.49,5.39,0.64,0,15.56,100.89,24.57
11.88101,79.75921,2018,12,27,6.65,25.43,28.76,22.11,4.51,1.06,5.57,3.09,5.5,5.28,0.63,0,15.28,100.81,24.95
11.88101,79.75921,2018,12,28,4.63,25.55,27.88,23.25,3.71,1.86,5.56,3.69,-999,4.38,0.52,0.03,16.02,100.79,25.23
11.88101,79.75921,2018,12,29,4.88,25.47,27.78,22.89,2.95,4.93,7.88,6.53,-999,3.91,0.47,0.26,15.83,100.99,25.12
11.88101,79.75921,2018,12,30,5.91,24.93,27.38,21.46,1.83,6.4,8.22,7.41,-999,5.21,0.62,0.05,15.04,101.17,24.3
11.88101,79.75921,2018,12,31,5.87,24.45,27.11,21.24,1.57,7.15,8.72,7.71,-999,4.7,0.56,0.01,13.35,101.27,23.9
11.88101,79.75921,2019,1,1,6.85,23.64,26.65,19.8,2.49,5.62,8.11,6.51,-999,5.37,0.64,0,12.55,101.29,22.82
11.88101,79.75921,2019,1,2,6.89,23.8,27.07,20.18,1.61,5.52,7.13,6.42,5.72,5.43,0.65,0,12.89,101.27,23.19
11.88101,79.75921,2019,1,3,6.32,24.19,27.38,21.07,3.66,4.96,8.62,6.54,-999,5.63,0.67,0,13.14,101.32,23.64
11.88101,79.75921,2019,1,4,6.69,24.06,27.32,20.63,3.89,4.72,8.61,6.87,5.81,5.68,0.67,0,13.28,101.26,23.57
11.88101,79.75921,2019,1,5,7.11,24.22,27.49,20.38,1.59,5.42,7,6.22,-999,5.33,0.63,0,13.3,101.12,23.6
11.88101,79.75921,2019,1,6,6.87,24.28,27.46,20.59,1.43,5.04,6.47,5.81,5.77,4.87,0.57,0.01,13.49,101,23.68
11.88101,79.75921,2019,1,7,6.96,24.9,28.17,21.21,1.94,4.44,6.38,5.47,-999,5.45,0.64,0,14.28,100.9,24.21
11.88101,79.75921,2019,1,8,7.79,24.39,27.92,20.13,1.81,4.94,6.76,5.78,5.89,5.71,0.67,0,13.73,100.96,23.63
11.88101,79.75921,2019,1,9,8.3,24.15,27.93,19.63,3.24,3.75,6.99,5.25,5.91,5.87,0.69,0,13.42,100.95,23.48
11.88101,79.75921,2019,1,10,7.59,24.39,27.77,20.18,2.24,4.95,7.19,6.05,-999,5.62,0.66,0,13.71,100.94,23.72
11.88101,79.75921,2019,1,11,6.87,24.65,28.09,21.22,3.3,4.3,7.59,6.17,-999,5.31,0.62,0.2,13.7,101,24.09
11.88101,79.75921,2019,1,12,7.37,24.44,27.84,20.47,1.35,5.97,7.33,6.82,-999,5.67,0.66,0.08,13.52,101,23.75
11.88101,79.75921,2019,1,13,7.55,24.82,28,20.45,1.61,5.54,7.15,6.27,-999,4.37,0.51,0.28,14.33,101,24.03
11.88101,79.75921,2019,1,14,6.08,24.63,27.67,21.6,1.51,5.63,7.14,6.25,-999,5.66,0.66,0.02,14.15,100.94,24.16
11.88101,79.75921,2019,1,15,8.09,24.5,28.32,20.23,2.58,5.44,8.03,6.86,-999,5.38,0.62,0.01,13.35,100.97,23.87
11.88101,79.75921,2019,1,16,7.4,24.75,28.41,21.01,1.73,5.86,7.59,6.97,5.99,5.4,0.62,0,13.69,101,24.25
11.88101,79.75921,2019,1,17,7.4,24.6,28.1,20.7,1.48,5.38,6.86,6.07,-999,5.28,0.61,0.08,13.19,100.93,24.04
11.88101,79.75921,2019,1,18,7.21,24.48,27.81,20.6,1.49,5.23,6.72,6.03,-999,5.36,0.62,0.01,13,100.94,23.74
11.88101,79.75921,2019,1,19,7.42,24.54,27.78,20.37,3.87,3.63,7.5,5.64,-999,5.74,0.66,0.05,12.94,101.02,23.59
11.88101,79.75921,2019,1,20,7.78,24.56,28.31,20.53,2.26,5.16,7.42,6.19,-999,4.58,0.52,0.07,12.71,101.1,23.73
11.88101,79.75921,2019,1,21,8.29,24.57,28.31,20.02,1.8,4.54,6.34,5.42,-999,4.4,0.5,0,12.83,101.03,23.71
11.88101,79.75921,2019,1,22,8.37,25.05,28.58,20.21,3.49,3.06,6.54,4.67,6.04,5.81,0.66,0.06,13.64,101,24.04
11.88101,79.75921,2019,1,23,8.04,25.67,29.31,21.27,3.36,3.51,6.88,4.98,6.05,5.88,0.67,0,14.53,100.93,24.88
11.88101,79.75921,2019,1,24,8,26,29.58,21.57,3.76,3.07,6.82,4.73,-999,5.91,0.67,0.01,15.14,100.97,25.23
11.88101,79.75921,2019,1,25,6.58,26.71,29.58,22.99,2.7,3.33,6.03,4.72,-999,5.37,0.61,0.06,16.18,100.92,25.97
11.88101,79.75921,2019,1,26,5.97,26.92,29.7,23.73,2.69,3.88,6.57,5.14,-999,5.38,0.6,0.04,16.03,100.91,26.23
11.88101,79.75921,2019,1,27,5.76,26.87,29.66,23.9,2.92,3.84,6.76,5.07,-999,5.17,0.58,0.02,15.42,100.97,26.08
11.88101,79.75921,2019,1,28,5.8,26.67,29.39,23.59,4.52,3.22,7.75,5.22,-999,4.76,0.53,0.05,14.66,101,25.83
11.88101,79.75921,2019,1,29,5.66,26.3,28.76,23.1,2.53,5.51,8.04,6.62,-999,5.08,0.57,0.09,14.75,101.07,25.4
11.88101,79.75921,2019,1,30,6.77,26.09,29.06,22.28,2.57,6.01,8.58,7.34,-999,5.28,0.59,0.04,14.68,101.09,25.17
11.88101,79.75921,2019,1,31,7.05,26.04,28.94,21.89,1.38,6.09,7.47,6.66,-999,5.74,0.63,0.01,14.17,101.05,25.1
11.88101,79.75921,2019,2,1,7.06,26.33,29.13,22.06,2.59,4.76,7.35,5.97,-999,4.87,0.54,0.07,14.26,101.03,25.22
11.88101,79.75921,2019,2,2,7.81,26.59,29.77,21.96,2.75,4.86,7.62,5.87,-999,6.01,0.66,0.01,14.47,100.92,25.39
11.88101,79.75921,2019,2,3,8.25,26.7,30.11,21.86,3.99,4.24,8.23,6.1,6.14,6.07,0.66,0.01,14.49,101.01,25.63
11.88101,79.75921,2019,2,4,6.43,27.16,30.28,23.85,1.96,6.41,8.36,7.33,-999,3.9,0.43,0.33,15.58,101.13,26.41
11.88101,79.75921,2019,2,5,6.16,27.11,30.07,23.91,1.81,5.93,7.74,6.74,-999,4.75,0.52,0.49,15.47,101.11,26.34
11.88101,79.75921,2019,2,6,7.85,27.03,30.46,22.61,2.75,3.59,6.34,5.3,6.23,6.12,0.66,0,14.5,100.9,26.1
11.88101,79.75921,2019,2,7,7.68,27.3,30.59,22.92,2.74,2.98,5.72,4.33,6.24,6.07,0.66,0,15,100.87,26.31
11.88101,79.75921,2019,2,8,7.84,28.04,31.53,23.7,4.55,1.26,5.81,3.56,-999,6.06,0.65,0.5,15.94,100.87,26.99
11.88101,79.75921,2019,2,9,7.34,28.54,31.63,24.29,5.28,0.78,6.06,3.78,-999,4.91,0.53,0.82,16.78,100.87,27.45
11.88101,79.75921,2019,2,10,6.2,28.19,30.83,24.64,3.99,2.71,6.7,4.56,-999,4.45,0.48,0.22,16.68,101.01,27.04
11.88101,79.75921,2019,2,11,5.79,27.99,30.69,24.9,2.04,5.94,7.99,6.91,-999,5.97,0.64,0.02,16.13,101.07,27.08
11.88101,79.75921,2019,2,12,6.27,27.6,30.37,24.1,2.74,6.47,9.21,7.46,-999,5.92,0.63,0.05,15.25,101.18,26.59
11.88101,79.75921,2019,2,13,7.37,27.27,30.45,23.08,2.35,5.82,8.18,6.74,-999,6.19,0.66,0.02,15.03,101.23,26.16
11.88101,79.75921,2019,2,14,7.4,27.9,31.03,23.63,2.04,4.82,6.86,5.79,-999,5.48,0.58,0.01,16.08,100.98,26.72
11.88101,79.75921,2019,2,15,7.41,28.29,31.09,23.68,3.7,2.57,6.27,4.55,-999,5.78,0.61,0.04,16.02,100.97,26.9
11.88101,79.75921,2019,2,16,7.86,28.95,32.4,24.54,6.5,0.73,7.24,3.58,-999,6.28,0.66,0,16.01,100.88,27.79
11.88101,79.75921,2019,2,17,8.51,29.97,33.46,24.95,7.58,0.32,7.9,3.44,6.46,6.21,0.65,0.06,16.37,100.73,28.54
11.88101,79.75921,2019,2,18,6.79,29.76,32.51,25.72,3.93,2.33,6.27,4.11,-999,6.02,0.63,0.45,17.62,100.62,28.63
11.88101,79.75921,2019,2,19,6.65,29.32,32.06,25.41,3.42,3.16,6.59,4.97,6.45,5.68,0.59,0.09,17.44,100.78,28.11
11.88101,79.75921,2019,2,20,7.07,28.74,31.6,24.53,2.64,4.11,6.75,5.39,-999,6.28,0.65,0.01,16.36,101.05,27.52
11.88101,79.75921,2019,2,21,7.15,28.64,31.58,24.43,3.58,3.82,7.4,5.63,-999,6.24,0.65,0.02,15.1,101.18,27.46
11.88101,79.75921,2019,2,22,8.54,28.05,31.54,23,3.38,3.83,7.21,5.28,6.87,6.82,0.7,0,14.09,100.99,26.64
11.88101,79.75921,2019,2,23,8.99,28.2,32.11,23.12,5.05,1.22,6.27,3.95,6.87,6.83,0.7,0,14.21,100.8,26.99
11.88101,79.75921,2019,2,24,8.46,28.41,32.18,23.73,5.08,1.2,6.28,3.93,6.89,6.81,0.7,0,14.7,100.69,27.13
11.88101,79.75921,2019,2,25,9.66,28.67,32.75,23.09,5.1,1.72,6.83,4.26,6.95,6.94,0.71,0,14.65,100.62,27.14
11.88101,79.75921,2019,2,26,9.33,29.5,33.07,23.74,4.93,2.41,7.33,4.81,6.88,6.79,0.69,0.02,16.36,100.51,27.8
11.88101,79.75921,2019,2,27,7.92,30.24,33.16,25.24,4.48,3.26,7.74,5.33,-999,6.49,0.66,0.02,17.14,100.43,28.58
11.88101,79.75921,2019,2,28,6.51,29.97,32.23,25.72,4.26,2.89,7.14,5.01,6.69,6.45,0.65,0.48,17.58,100.48,28.55
11.88101,79.75921,2019,3,1,6.97,30.13,32.6,25.62,5.37,2.18,7.55,5.01,-999,5.94,0.6,0.29,17.61,100.57,28.46
11.88101,79.75921,2019,3,2,6.4,29.63,32.02,25.62,2.85,3.9,6.75,5.4,-999,6.34,0.64,0.03,15.88,100.71,28.14
11.88101,79.75921,2019,3,3,7.44,30.01,32.82,25.38,4.83,1.95,6.78,4.57,-999,6.41,0.65,0.02,15.93,100.64,28.28
11.88101,79.75921,2019,3,4,7.95,30.05,33.08,25.13,4.35,2.23,6.58,4.39,-999,6.62,0.66,0,15.9,100.53,28.37
11.88101,79.75921,2019,3,5,10.91,30.77,35.19,24.28,4.43,3.01,7.43,5.26,6.82,6.76,0.68,0,16.18,100.41,29.22
11.88101,79.75921,2019,3,6,9.72,31.28,35.4,25.68,4.22,3.91,8.12,5.9,6.82,6.78,0.68,0.06,17.07,100.43,29.95
11.88101,79.75921,2019,3,7,8.9,31.25,35.18,26.29,3.39,4.84,8.23,6.19,6.69,6.63,0.66,0.3,17.97,100.41,30.12
11.88101,79.75921,2019,3,8,7.57,31.22,34.42,26.85,4.47,3.68,8.14,5.47,-999,6.64,0.66,0.17,18.04,100.58,29.92
11.88101,79.75921,2019,3,9,5.97,30.75,32.77,26.8,3.06,3.47,6.53,4.7,6.73,6.27,0.62,0.62,17.7,100.77,29.27
11.88101,79.75921,2019,3,10,8.28,30.73,33.8,25.52,3.5,3.32,6.83,4.98,-999,6.75,0.67,0.01,16.76,100.79,29.07
11.88101,79.75921,2019,3,11,8.09,30.38,33.34,25.25,2.6,3.16,5.77,4.5,6.99,6.9,0.68,0.01,16.13,100.9,28.71
11.88101,79.75921,2019,3,12,9.14,29.87,33.59,24.45,2.72,3.39,6.1,4.62,7.07,6.99,0.69,0,15.15,100.92,28.42
